Unnamed: 0,UserID,Name,Location,Total_Distance,Steps,Calories_Burned,Minutes,OverallActivity,Very_Active_Distance,Moderately_Active_Distance,Light_Active_Distance,Sedentary_Active_Distance,Very_Active_Minutes,Fairly_Active_Minutes,Lightly_Active_Minutes,Sedentary_Minutes,WeightedMinutes,NormalizedWeightedMinutes,RawVO2,VO2_Max_Estimate,VO2_Max_Refined
143,2384250,Larry,NSW,6.380000114,9482,2095,303,272.1120001,1.269999981,0.519999981,4.599999905,0.0,15,11,277,653,344,0.3805309734513274,1.5581359549153597,20.0,21.052999805658125
144,1061087,Wanda,NT,1.159999967,1715,1481,82,117.925,0.0,0.0,1.159999967,0.0,0,0,82,1358,82,0.09070796460176991,0.3243782297637902,20.0,20.190455037619035
145,7409907,Debra,QLD,12.51000023,16057,3103,276,321.7170002,9.670000076,0.25,2.579999924,0.0,100,6,170,1164,482,0.5331858407079646,2.5826643200170984,30.096002671195052,32.77931711574586
146,2496176,Samuel,VIC,1.769999981,2713,1570,148,156.983,0.0,0.0,1.769999981,0.0,0,0,148,598,148,0.16371681415929204,0.5383110234347124,20.0,20.301285432688303
147,1039353,Zachary,VIC,5.400000095,7150,2225,312,279.8000001,0.0,0.0,5.400000095,0.0,0,0,312,702,312,0.34513274336283184,1.3651801518286524,20.0,20.794025375496265
148,7484531,David,NSW,5.920000076,7245,2859,240,276.1150001,0.379999995,1.74000001,3.75999999,0.0,5,40,195,1131,290,0.32079646017699115,1.3780838394772352,20.0,20.80457536300286
149,4360011,Jeffrey,NSW,8.399999619,10096,3147,241,296.3459996,3.769999981,0.079999998,4.550000191,0.0,33,4,204,935,311,0.3440265486725664,1.6999479044298513,20.0,21.121186040700742
150,8654909,Matthew,VIC,3.829999924,5263,2750,177,235.0929999,0.219999999,0.150000006,3.450000048,0.0,3,4,170,1263,187,0.206858407079646,0.8900941991687201,20.0,20.58446930786529
151,6725570,Jeffrey,NSW,6.119999886,8539,3654,350,372.3589999,0.150000006,0.239999995,5.679999828,0.0,4,15,331,712,373,0.41261061946902655,1.5890805341809557,20.0,20.948277298092673
152,1416880,Chad,NSW,10.43000031,12857,3287,326,350.6370003,0.680000007,6.210000038,3.539999962,0.0,9,125,192,1019,469,0.5188053097345132,2.3261856205730056,27.10723500063578,29.04242320909895
153,8072695,Crystal,QLD,0.839999974,1320,1934,82,139.86,0.0,0.0,0.839999974,0.0,0,0,82,806,82,0.09070796460176991,0.2760338528280175,20.0,20.14658930009162
154,8433296,Jeremy,NSW,9.670000076,12200,4044,284,366.0700001,4.909999847,0.589999974,4.179999828,0.0,113,12,159,769,522,0.577433628318584,2.363003010942996,27.536271120557984,29.401633888379454
155,5965050,Rebecca,SA,8.779999733,13072,1630,312,259.3519997,0.07,5.400000095,3.309999943,0.0,1,115,196,676,429,0.4745575221238938,2.041228776384688,23.786609134781813,25.51313432765151
156,1813168,Michele,WA,5.360000134,7990,2175,313,278.6000001,0.449999988,0.790000021,4.119999886,0.0,6,18,289,624,343,0.37942477876106195,1.4260844522685927,20.0,20.887309475554567
157,4782875,John,NSW,3.950000048,5980,1861,227,216.48,0.0,0.0,3.950000048,0.0,0,0,227,732,227,0.25110619469026546,0.9959264436089875,20.0,20.664093950415058
158,3995765,Elizabeth,QLD,4.300000191,6474,1655,258,222.5240002,0.899999976,1.279999971,2.119999886,0.01,11,23,224,1182,303,0.33517699115044247,1.2005253541536338,20.0,20.718953885449345
159,8734102,Jason,NSW,1.029999971,1551,1466,86,118.881,0.0,0.0,1.029999971,0.0,0,0,86,862,86,0.09513274336283185,0.3130283100693406,20.0,20.17224242760765
160,6595108,David,NSW,7.670000076,11459,2553,304,298.7790001,3.0,0.810000002,3.859999895,0.0,44,13,247,1136,405,0.4480088495575221,1.8537065329104463,21.601396795428357,22.975840316230233
161,6674719,Selena,SA,2.680000067,3973,1696,191,186.9530001,0.0,0.0,2.680000067,0.0,0,0,191,1249,191,0.21128318584070796,0.7524885063634332,20.0,20.441211582775757
162,9658144,Ashley,VIC,7.25,9143,3788,266,338.793,1.389999986,0.589999974,5.269999981,0.0,72,10,184,763,420,0.4646017699115044,1.8353100097417894,21.387020576988583,22.472789360882675
163,7609280,Thomas,VIC,9.079999924,13743,2486,459,376.6229999,0.419999987,0.970000029,7.699999809,0.0,6,21,432,844,492,0.5442477876106194,2.223009192545454,25.904911481681136,27.88170816394741
164,6500306,Kristen,WA,6.03000021,8844,2065,401,318.6240002,0.340000004,1.029999971,4.650000095,0.01,6,25,370,1039,438,0.48451327433628316,1.7092732800800388,20.0,20.98214831061384
165,5372093,Lindsey,WA,8.130000114,12332,4142,404,429.5620001,0.079999998,0.959999979,6.989999771,0.0,105,28,271,1036,642,0.7101769911504425,2.402860590840275,28.0007348225415,29.918084342692428
166,6031595,Collin,NSW,10.85999966,16556,2254,335,307.6159997,4.159999847,1.980000019,4.710000038,0.0,58,38,239,689,489,0.540929203539823,2.423734920845625,28.24398513065598,30.840433770668977
167,6478047,Ryan,VIC,5.920000076,9107,1572,236,211.6270001,0.0,0.0,5.909999847,0.01,0,0,236,1204,236,0.2610619469026549,1.2431760718033567,20.0,21.011355118132098
168,2119043,Rodney,VIC,5.309999943,8163,1432,146,158.0729999,0.0,0.0,5.309999943,0.0,0,0,146,1294,146,0.16150442477876106,0.9260607357886788,20.0,20.90652155806658
169,8103230,Stuart,VIC,19.34000015,21727,4015,345,414.3170001,12.78999996,0.289999992,6.159999847,0.0,96,17,232,1095,554,0.6128318584070797,3.4426978132734365,40.118044680196284,44.957961150762515
170,3558231,Jessica,QLD,2.589999914,3369,1623,108,141.1089999,0.0,0.0,2.589999914,0.0,0,0,108,825,108,0.11946902654867257,0.556259623275612,20.0,20.374135872733838
171,7659908,Emily,QLD,2.359999895,3516,1966,243,225.6759999,0.0,0.0,2.359999895,0.0,46,0,197,1197,335,0.37057522123893805,0.9351777816081259,20.0,20.39046059024404
172,4080389,Tracey,ACT,4.639999866,6474,2484,138,204.3139999,2.269999981,0.460000008,1.899999976,0.0,33,13,92,1302,217,0.24004424778761063,1.0553697350069235,20.0,20.718953885449345
173,2661909,Corey,NSW,5.909999847,8796,1982,379,303.3059998,0.109999999,0.930000007,4.880000114,0.0,2,21,356,1061,404,0.4469026548672566,1.6251752588226849,20.0,20.97681779061051
174,3656138,Richard,VIC,3.25,4920,1856,247,224.47,0.0,0.0,3.25,0.0,0,0,247,1082,247,0.27323008849557523,0.9423363452667097,20.0,20.546378300341487
175,1110078,Matthew,VIC,2.200000048,3032,2489,118,188.682,0.0,0.0,2.200000048,0.0,0,0,118,1322,118,0.13053097345132744,0.5358807216707904,20.0,20.336711180210443
176,2915631,Michelle,WA,0.159999996,254,1141,17,65.964,0.0,0.0,0.159999996,0.0,0,0,17,1002,17,0.018805309734513276,0.05485298061455626,20.0,20.028207335017633
177,7314127,John,NSW,9.409999847,14560,2995,367,357.2199998,3.119999886,1.039999962,5.239999771,0.0,42,17,308,584,468,0.5176991150442478,2.207158488500182,25.72020190576394,27.799583008781365
178,3008187,James,NSW,2.730000019,3758,2580,156,213.488,0.07,0.310000002,2.349999905,0.0,1,7,148,682,165,0.18252212389380532,0.7058933359212346,20.0,20.417335295260838
179,2659066,Shane,VIC,16.29999924,18193,3477,286,351.3429992,10.42000008,0.310000002,5.53000021,0.0,66,8,212,1154,426,0.47123893805309736,2.7714967674749134,32.29648292681769,35.55903832195689
180,3148815,Robert,VIC,0.01,31,1635,3,83.291,0.0,0.0,0.01,0.0,0,0,3,1437,3,0.00331858407079646,0.005760715294819264,20.0,20.00344262750215
181,8355740,Joshua,NSW,7.389999866,9733,2698,233,268.5229999,1.379999995,0.170000002,5.789999962,0.0,18,5,210,1207,274,0.3030973451327434,1.4966259853136086,20.0,21.080873983175547
182,5506259,John,NSW,6.429999828,8240,2846,214,263.9699998,0.689999998,2.00999999,3.720000029,0.0,9,43,162,1226,275,0.30420353982300885,1.3985809625255656,20.0,20.91507260057192
183,8473915,Sandra,SA,6.739999771,10460,1776,222,216.9999998,2.440000057,0.400000006,3.910000086,0.0,30,11,181,1218,293,0.3241150442477876,1.4780173625528703,20.0,21.161609150726008
184,8658426,Scott,VIC,5.320000172,8054,2062,323,277.9740002,0.119999997,0.519999981,4.679999828,0.0,2,13,308,1117,340,0.37610619469026546,1.4145264297433533,20.0,20.89441683555901
185,7404003,Michelle,WA,10.78999996,14433,2800,201,265.723,7.110000134,1.200000048,2.450000048,0.0,72,23,106,1182,368,0.40707964601769914,2.0958027970798656,24.422564748482724,26.379814405690592
186,5135314,Andrea,VIC,8.869999886,15118,3545,380,391.2379999,0.0,0.07,8.789999962,0.0,58,15,307,1060,511,0.5652654867256637,2.239175027284909,26.093293301854153,28.28368397420725
187,1910681,Brent,NSW,5.630000114,6943,2859,224,267.5230001,0.079999998,0.660000026,4.869999886,0.0,1,16,207,682,242,0.2676991150442478,1.2276587670101227,20.0,20.7710375079819
188,2607618,Yvette,NT,6.480000019,9705,1728,222,213.585,3.190000057,0.779999971,2.50999999,0.0,38,20,164,539,318,0.35176991150442477,1.5097910561505856,20.0,21.0777645131736
189,4896830,Mary,WA,1.610000014,2470,1370,117,131.08,0.0,0.0,1.580000043,0.02,0,0,117,1323,117,0.12942477876106195,0.45647989618082485,20.0,20.274299675171438
190,5336787,Tanya,TAS,7.920000076,10299,3061,294,318.2690001,0.810000002,0.649999976,6.460000038,0.0,13,14,267,648,334,0.3694690265486726,1.7106123810919682,20.0,21.14372969821483
191,3755423,Sara,SA,5.539999962,7336,2469,412,342.326,0.0,0.0,5.539999962,0.0,0,0,412,456,412,0.4557522123893805,1.5889830833959762,20.0,20.814681140509176
192,1071295,Melinda,WA,8.229999542,10144,3115,303,325.6239995,0.319999993,2.029999971,5.880000114,0.0,4,36,263,728,347,0.3838495575221239,1.7773805677468126,20.71196395909636,21.878582479327758
193,8613287,Gabriel,NSW,6.260000229,9282,2132,247,245.6420002,2.089999914,1.039999962,3.130000114,0.0,30,26,191,1193,333,0.36836283185840707,1.5185359435287387,20.0,21.03078930564424
194,4445376,Todd,VIC,2.99000001,4525,1793,209,201.665,0.140000001,0.25999999,2.589999914,0.0,2,8,199,1231,221,0.24446902654867256,0.8549633862483359,20.0,20.50251256281407
195,6251035,Jason,NSW,15.97000027,20159,3411,317,365.1790003,12.34000015,0.209999993,3.359999895,0.0,119,5,193,1123,560,0.6194690265486725,3.1453013402914096,36.65245878275692,40.75516522436606
196,4612600,Richard,VIC,7.179999828,9501,2896,328,325.4809998,0.0,0.0,7.170000076,0.01,0,0,328,1112,328,0.36283185840707965,1.6140423417481191,20.0,21.055109803159443
197,1825816,Brian,NSW,5.510000229,8891,1364,343,254.1010002,0.0,0.0,5.510000229,0.0,0,0,343,330,343,0.37942477876106195,1.4459013167784742,20.0,20.987367778117104
198,9763313,Nicholas,VIC,3.039999962,4038,1665,123,151.828,1.830000043,0.300000012,0.889999986,0.0,45,15,63,257,228,0.252212389380531,0.8756287193398486,20.0,20.44842999528027
199,3026793,Tricia,ACT,1.169999957,1831,2015,101,154.251,0.0,0.0,1.169999957,0.0,0,0,101,916,101,0.11172566371681415,0.3615508563735799,20.0,20.203337127627087
200,1554594,Joseph,NSW,8.890000343,11207,3363,227,301.7470003,5.369999886,1.070000052,2.440000057,0.0,64,21,142,563,376,0.415929203539823,1.9229172530644014,22.40791508837282,23.8023208430878
201,9536326,Kristen,WA,2.329999924,2943,2685,139,209.0229999,0.0,0.0,2.329999924,0.0,0,0,139,621,139,0.15376106194690264,0.5985509691333248,20.0,20.326827507704266
202,4504473,Spencer,VIC,7.710000038,11992,1821,258,239.752,2.460000038,2.119999886,3.130000114,0.0,37,46,175,833,378,0.41814159292035397,1.7955143266778213,20.923278163964778,22.316498140878437
203,8299695,Rodney,VIC,1.679999948,2309,2222,52,141.0889999,0.0,0.0,1.659999967,0.02,0,0,52,1388,52,0.05752212389380531,0.3108651880646054,20.0,20.256420222660264
204,3204664,Susan,TAS,8.130000114,12764,1827,223,223.7440001,4.760000229,1.120000005,2.24000001,0.0,66,27,130,1217,382,0.4225663716814159,1.8535006474081626,21.598997594502915,23.129798590067672
205,1686976,Angela,VIC,5.039999962,7193,1377,186,174.083,0.0,0.419999987,4.619999886,0.0,0,10,176,714,196,0.2168141592920354,1.0453436538253438,20.0,20.79880063299925
206,3472189,Jennifer,QLD,9.340000153,12139,3544,322,359.6790002,3.299999952,1.110000014,4.920000076,0.0,77,25,220,945,501,0.5542035398230089,2.2751398081744436,26.512393892407562,28.299417127144427
207,9506404,Eric,NSW,7.570000172,11451,2223,375,317.6710002,0.430000007,1.620000005,5.519999981,0.0,6,30,339,1065,417,0.461283185840708,1.8686663148231863,21.77572438144749,23.16029263649041
208,2241082,Kenneth,NSW,7.75,10074,2969,262,297.274,1.289999962,0.430000007,6.03000021,0.0,19,9,234,878,309,0.3418141592920354,1.627593233739092,20.0,21.118742885699216
209,7561000,Beth,VIC,7.699999809,9877,2947,180,254.9269998,5.760000229,0.170000002,1.730000019,0.0,66,4,110,1260,316,0.3495575221238938,1.6406074648094515,20.0,21.09686554318554
210,7671458,Amy,VIC,9.090000153,13585,1633,296,252.3250002,0.680000007,5.239999771,3.170000076,0.0,9,116,171,688,430,0.4756637168141593,2.079370880486994,24.231082254285162,26.058891201920936
211,5892306,Julie,QLD,8.130000114,12770,1783,310,265.0500001,2.559999943,1.00999999,4.550000191,0.0,36,23,251,669,405,0.4480088495575221,1.9084842147567436,22.23972568950512,23.816678392550624
212,4674515,Brian,NSW,1.120000005,1727,1341,102,120.897,0.0,0.0,1.120000005,0.01,0,0,102,1338,102,0.11283185840707964,0.35548794913483145,20.0,20.19178766761987
213,2579159,Breanna,QLD,2.269999981,3385,2070,179,198.655,0.0,0.0,2.269999981,0.0,0,0,179,916,179,0.19800884955752213,0.6704327592931353,20.0,20.375912712734948
214,5515488,Wesley,VIC,5.980000019,8856,1450,194,184.336,3.059999943,0.910000026,2.00999999,0.0,44,19,131,777,301,0.3329646017699115,1.411073465454722,20.0,20.983480940614676
215,9767088,Eric,NSW,6.650000095,8382,3721,255,328.5820001,1.269999981,0.660000026,4.71999979,0.0,71,13,171,772,410,0.45353982300884954,1.7366749454331207,20.23761794812215,21.179519242667585
216,7324167,Susan,TAS,7.710000038,12357,1916,432,331.867,0.0,0.0,7.710000038,0.0,0,0,432,458,432,0.4778761061946903,1.91948555527786,22.367925227921347,23.902673288897077
217,1791971,Christopher,NSW,4.349999905,5571,2654,188,236.6209999,0.150000006,0.970000029,3.230000019,0.0,2,23,163,1252,215,0.23783185840707965,1.0171374349008937,20.0,20.61867347788667
218,1501157,Jacob,NSW,4.460000038,6132,2696,173,231.892,0.239999995,0.99000001,3.230000019,0.0,3,24,146,908,203,0.2245575221238938,1.0007629875278923,20.0,20.68097393042561
219,5378727,Brooke,QLD,10.56000042,13318,4163,318,391.0280004,5.619999886,1.029999971,3.910000086,0.0,123,21,174,699,585,0.6471238938053098,2.6141209976541075,30.462569958648064,32.71527273612259
220,5124499,Emma,QLD,6.960000038,10378,2345,390,329.588,0.140000001,0.560000002,6.25,0.0,2,14,374,490,408,0.45132743362831856,1.7723540716243862,20.65338978065791,21.843544305456863
221,6946594,Joe,NSW,4.78000021,6393,3374,313,336.3730002,1.350000024,0.670000017,2.75999999,0.0,61,38,214,743,473,0.5232300884955752,1.5814676515462363,20.0,20.709958632943724
222,6106799,David,NSW,9.06000042,11419,3369,208,292.9290004,6.03000021,0.560000002,2.470000029,0.0,71,10,127,669,360,0.39823008849557523,1.8994643373926632,22.13461630647798,23.538071058712475
223,5327576,Pamela,SA,10.81000042,13630,4157,301,382.7900004,5.050000191,0.560000002,5.199999809,0.0,117,10,174,720,545,0.6028761061946902,2.552859369642708,29.748683099259143,32.00013122742985
224,5962140,John,NSW,1.519999981,2268,1933,114,157.438,0.0,0.0,1.519999981,0.0,0,0,114,1219,114,0.1261061946902655,0.4378143596699243,20.0,20.251867070157417
225,3799487,Brooke,QLD,2.279999971,3609,1447,191,173.739,0.0,0.0,2.279999971,0.0,0,0,191,716,191,0.21128318584070796,0.6940645917993524,20.0,20.40078847275049
226,3904941,Christine,QLD,3.450000048,5528,1555,258,215.728,0.0,0.0,3.450000048,0.0,0,0,258,610,258,0.2853982300884956,0.9922821713123867,20.0,20.613898220383685
227,8983441,Robert,VIC,2.599999905,4068,2419,216,235.6179999,0.050000001,0.280000001,2.269999981,0.0,1,20,195,817,238,0.26327433628318586,0.8273531587691083,20.0,20.45176157028235
228,6320385,Brandy,QLD,1.779999971,2487,2319,93,166.717,0.479999989,0.620000005,0.680000007,0.0,9,34,50,1347,145,0.16039823008849557,0.534330276987907,20.0,20.276187567672615
229,3100021,Alexandra,VIC,5.420000076,7904,2095,383,309.5740001,1.580000043,0.629999995,3.190000057,0.01,24,13,346,1057,444,0.4911504424778761,1.6315745265103652,20.0,20.877758960548597
230,7928040,Sarah,SA,1.460000038,2283,2067,129,171.593,0.0,0.0,1.460000038,0.0,0,0,129,848,129,0.1426991150442478,0.4564435489599652,20.0,20.253532857658456
231,1618467,James,NSW,9.510000229,14331,2156,314,288.6410002,3.430000067,1.659999967,4.429999828,0.0,44,29,241,692,431,0.47676991150442477,2.1293383872901437,24.813357777497796,26.787872507553157
232,6333152,Jennifer,QLD,5.989999771,8925,2200,311,280.4149998,0.0,0.0,5.989999771,0.0,0,0,311,604,311,0.3440265486725664,1.4355204449141756,20.0,20.991143563119465
233,8328141,John,NSW,3.420000076,5079,1804,242,219.6990001,0.0,0.0,3.420000076,0.0,0,0,242,1129,242,0.2676991150442478,0.9568338381330691,20.0,20.564035647852524
234,6072148,Randy,VIC,6.139999866,9256,1880,172,195.3959999,0.430000007,3.269999981,2.450000048,0.0,6,51,115,1268,235,0.25995575221238937,1.2633797068775483,20.0,21.02790194064244
235,2707923,Emily,QLD,9.970000267,12961,3288,343,358.8310003,0.730000019,1.399999976,7.840000153,0.0,11,31,301,1054,396,0.43805309734513276,2.089830016410701,24.352963437317186,26.10558710322167
236,6134207,Kevin,NSW,6.739999771,10199,1994,253,243.1389998,3.400000095,0.829999983,2.50999999,0.0,50,14,189,796,367,0.4059734513274336,1.65416473453492,20.0,21.13262444820789
237,9516999,Leslie,NSW,4.53000021,5709,2908,165,238.1390002,1.519999981,0.519999981,2.480000019,0.0,19,10,136,740,213,0.23561946902654868,1.0331293453243664,20.0,20.63399872289625
238,7730886,Karen,QLD,3.640000105,4790,2189,105,170.3800001,0.0,0.0,3.559999943,0.0,0,0,105,1335,105,0.1161504424778761,0.6502212106777704,20.0,20.531941475332466
239,6853584,Charles,NSW,1.929999948,2969,1393,139,144.0489999,0.0,0.0,1.919999957,0.01,0,0,139,1301,139,0.15376106194690264,0.5447557632204977,20.0,20.329714872706074
240,9170528,Stephen,VIC,3.569999933,5401,1876,258,231.7709999,0.050000001,0.360000014,3.160000086,0.0,1,9,248,1182,269,0.2975663716814159,1.0306851735451072,20.0,20.59979455287487
241,5301754,Yolanda,NT,3.75999999,5512,1972,385,300.372,0.0,0.0,3.75999999,0.0,0,0,385,1055,385,0.4258849557522124,1.265435667811473,20.0,20.612121380382575
242,3269042,Wendy,NT,1.539999962,2153,2053,40,126.343,0.769999981,0.620000005,0.150000006,0.0,11,18,11,1400,80,0.08849557522123894,0.36916552178917805,20.0,20.239096032649435
243,8740141,Jason,NSW,11.14999962,14581,2918,220,281.6309996,8.819999695,0.400000006,1.909999967,0.0,89,8,123,1220,406,0.4491150442477876,2.23777402181255,26.07696726826486,28.188232210315277
244,1116381,Joseph,NSW,9.880000114,15506,2035,345,299.6360001,3.529999971,1.320000052,5.03000021,0.0,50,31,264,775,476,0.5265486725663717,2.2808553099620985,26.57899711131421,28.867422271413254
245,2521701,Sarah,SA,8.5,12024,2601,340,320.574,2.99000001,0.100000001,5.409999847,0.0,43,5,292,1100,431,0.47676991150442477,2.0130932039494867,23.458742963168845,25.02496037836162
246,7105525,Nicole,SA,7.099999905,9232,2979,265,297.7819999,0.800000012,0.889999986,5.420000076,0.0,13,16,236,1175,307,0.3396017699115044,1.552795071511213,20.0,21.02523668064077
247,4438618,Natasha,WA,8.479999542,12827,2739,271,293.7569995,1.460000038,2.329999924,4.679999828,0.0,20,42,209,621,353,0.39048672566371684,1.8197052659113229,21.20517719596339,22.715484577582103
248,8913697,Mike,VIC,12.27000046,15126,3691,483,453.4460005,0.75999999,3.24000001,8.270000458,0.0,9,66,408,469,567,0.6272123893805309,2.774147852263252,32.327376238911334,35.042520429420634
249,3457184,Eric,NSW,9.180000305,13041,2642,328,318.3210003,4.639999866,0.699999988,3.829999924,0.0,64,14,250,1112,470,0.5199115044247787,2.1846710894760517,25.45815436987125,27.301624711288227
250,5103022,Martha,WA,11.64999962,14370,3683,490,455.1699996,0.370000005,2.309999943,8.970000267,0.0,5,46,439,577,546,0.6039823008849557,2.6526201340931688,30.911203605742013,33.3776462932931
251,2418175,Jade,QLD,0.430000007,655,1397,46,93.93500001,0.0,0.0,0.430000007,0.0,0,0,46,943,46,0.05088495575221239,0.14792069270269803,20.0,20.07273938754546
252,4806688,Cheryl,QLD,5.599999905,8564,2386,187,226.9639999,1.779999971,0.829999983,2.950000048,0.0,24,14,149,1253,249,0.2754424778761062,1.241965317526685,20.0,20.951053610594407
253,8265795,Vanessa,ACT,3.359999895,5245,2748,285,288.5049999,0.159999996,0.439999998,2.75,0.0,8,45,232,795,346,0.3827433628318584,1.1340271861498696,20.0,20.582470362864044
254,5041776,Alan,NSW,1.549999952,2421,2297,156,196.821,0.0,0.0,1.549999952,0.0,0,0,156,739,156,0.17256637168141592,0.5171826252137719,20.0,20.268858102668034
255,3727423,Lisa,WA,8.06000042,12346,2066,266,256.7060004,2.950000048,2.160000086,2.960000038,0.0,47,42,177,801,402,0.4446902654867257,1.8931993362012676,22.06160972520069,23.573992821162975
256,6709840,Kevin,NSW,2.650000095,3945,2180,225,228.0950001,0.0,0.0,2.650000095,0.0,0,0,225,716,225,0.2488938053097345,0.8121382934671336,20.0,20.438102112773816
257,6130397,Elizabeth,QLD,6.78000021,8687,2944,270,297.6670002,0.289999992,2.410000086,4.079999924,0.0,4,54,212,1170,332,0.3672566371681416,1.5779734082435908,20.0,20.964713068102945
258,4451356,Sheila,SA,3.589999914,5183,2123,138,183.9229999,2.130000114,0.189999998,1.25,0.0,26,4,108,866,194,0.21460176991150443,0.8777359144563635,20.0,20.57558510785974
259,4444084,Dennis,NSW,2.809999943,4165,1725,204,195.2249999,0.0,0.0,2.799999952,0.0,0,0,204,1236,204,0.22566371681415928,0.7963134002294295,20.0,20.46253366278908
260,3927109,Darrell,NSW,6.070000172,8857,2124,403,322.6270002,1.149999976,0.25999999,4.639999866,0.01,18,9,376,1037,448,0.49557522123893805,1.7343995151519422,20.211102169323606,21.20507608261214
261,7979451,Daniel,NSW,8.739999771,13217,2173,333,297.1069998,3.660000086,0.189999998,4.880000114,0.0,50,3,280,741,436,0.4823008849557522,2.053121921383718,23.92520094514041,25.681048586062815
262,9519981,Angela,VIC,6.619999886,10685,1869,401,311.2549999,0.0,0.0,6.599999905,0.0,0,0,401,543,401,0.4435840707964602,1.7136296268750673,20.0,21.186595963241622
263,8778484,Joseph,NSW,2.309999943,3176,2498,120,190.3859999,0.0,0.0,2.309999943,0.0,0,0,120,1193,120,0.13274336283185842,0.5537482826837671,20.0,20.352702740220437
264,9503902,Cassandra,QLD,1.039999962,1510,2229,48,138.0,0.0,0.0,1.039999962,0.0,0,0,48,1392,48,0.05309734513274336,0.23499199331116366,20.0,20.167689275104806
265,7214624,Jennifer,QLD,5.110000134,7641,1433,242,205.4010001,0.319999993,0.970000029,3.819999933,0.0,5,23,214,801,275,0.30420353982300885,1.2467879247325302,20.0,20.848552153030347
266,5842611,James,NSW,19.55999947,21420,3832,313,389.0799995,13.22000027,0.409999996,5.889999866,0.0,88,12,213,1127,501,0.5542035398230089,3.292449080124122,38.36718366463251,42.930470119539244
267,7357182,Cynthia,QLD,3.24000001,4747,1788,280,237.387,0.0,0.0,3.230000019,0.01,0,0,280,1160,280,0.30973451327433627,1.0017683495230796,20.0,20.527166217829482
268,5335868,Joseph,NSW,3.579999924,4660,2572,201,237.3399999,0.0,0.0,3.579999924,0.0,0,0,201,721,201,0.22234513274336284,0.8921858317206169,20.0,20.51750465032344
269,3215167,Tracy,VIC,5.070000172,7396,1995,325,274.7160002,1.399999976,0.079999998,3.579999924,0.0,20,2,303,1115,367,0.4059734513274336,1.4346725996050536,20.0,20.821344290513338
270,4886402,Rebecca,SA,0.100000001,149,2093,10,109.899,0.0,0.0,0.100000001,0.0,0,0,10,1430,10,0.011061946902654867,0.03325950542818449,20.0,20.016546822510342
271,7545535,Meghan,WA,5.300000191,6530,2729,189,242.7800002,0.310000002,2.049999952,2.940000057,0.0,4,41,144,901,238,0.26327433628318586,1.1812510455387049,20.0,20.725172825453235
272,7842385,Christopher,NSW,3.789999962,5077,2551,170,221.417,0.319999993,0.219999999,3.25,0.0,15,11,144,776,211,0.2334070796460177,0.9405385813399353,20.0,20.563813542852387
273,1688105,Rodney,VIC,2.950000048,3984,1527,97,131.784,0.209999993,0.25999999,2.440000057,0.0,3,6,88,873,109,0.12057522123893805,0.5964033102209259,20.0,20.44243316027652
274,2989173,Joshua,NSW,5.579999924,6877,2898,258,286.3569999,0.0,0.0,5.579999924,0.0,0,0,258,777,258,0.2853982300884956,1.2619517035938974,20.0,20.763708042977317
275,4080761,Adam,NSW,7.71999979,10771,3727,361,385.3409998,3.769999981,1.74000001,2.220000029,0.0,70,113,178,1079,614,0.6792035398230089,2.289858332910769,26.68391008843321,28.279803342340944
276,2414466,Kellie,QLD,4.820000172,6174,2757,231,264.3440002,0.0,1.200000048,3.609999895,0.0,0,28,203,1209,259,0.28650442477876104,1.175138875500419,20.0,20.685638135428523
277,9106609,Jose,NSW,6.880000114,10538,1922,238,232.5180001,1.139999986,1.0,4.739999771,0.0,16,16,206,745,286,0.3163716814159292,1.4753430801708343,20.0,21.170271245731417
278,8413023,Joyce,QLD,6.369999886,9487,2260,344,300.8569999,0.209999993,0.460000008,5.699999809,0.0,3,12,329,555,362,0.4004424778761062,1.5971282160241091,20.0,21.053555068158474
279,8613269,Andrea,VIC,6.96999979,10415,1529,274,230.8349998,0.699999988,2.349999905,3.920000076,0.0,11,58,205,600,354,0.3915929203539823,1.652090364548121,20.0,21.156611788222882
280,2105534,Ronald,VIC,12.90999985,18387,2732,397,366.3969999,0.939999998,1.399999976,10.56999969,0.0,13,23,361,1043,446,0.49336283185840707,2.5237500045146333,29.409469240198458,32.41206182144463
281,5353127,Alec,NSW,15.68999958,20500,3403,336,374.3399996,11.36999989,0.460000008,3.859999895,0.0,118,9,209,1104,581,0.6426991150442478,3.1755233970340417,37.004638929981496,41.21683303900519
282,8315360,Charles,NSW,9.819999695,12386,4079,299,375.6559997,4.960000038,0.649999976,4.210000038,0.0,116,14,169,680,545,0.6028761061946902,2.4331549845734544,28.353757918748585,30.303782325764992
283,1498863,Rebecca,SA,5.21999979,6582,3586,228,305.1019998,0.660000026,0.639999986,3.920000076,0.0,63,13,152,840,367,0.4059734513274336,1.455740818509524,20.0,20.73094755545684
284,9756262,Amy,VIC,6.659999847,9167,2799,186,248.7769998,0.879999995,0.810000002,4.96999979,0.01,12,19,155,1254,229,0.25331858407079644,1.2988848028804405,20.0,21.01801826813626
285,3676188,Mary,WA,1.639999986,2564,2044,116,164.404,0.0,0.0,1.639999986,0.0,0,0,116,831,116,0.12831858407079647,0.45874009643767355,20.0,20.28473861017796
286,4295990,Brandi,QLD,9.390000343,13379,2709,379,347.7190003,2.119999886,1.629999995,5.639999866,0.0,35,47,297,1061,496,0.5486725663716814,2.26980959254841,26.450280445268564,28.415233953568343
